"ID","NAME","CATEGORY","UNIT","PRICE","DESC"
4220,LUVA PU PRETA 10-XG 15272 KALIPSO,12,PAR,7.10,""
3120,LUVA PVC C/FORRO ASPERA 26CM SMART CA 46837 VOLK,12,PAR,17.99,""
1766,LUVA RASPA CANO CURTO INCOPAR,12,PAR,16.50,""
3454,LUVA RASPA TOTAL CURTA PLASTCOR,12,PAR,24.00,""
3327,LUVA RED PVC 25X20MM SOLD TIGRE,3,UN,2.50,""
523,LUVA RED PVC 32X25MM SOLD KRONA,3,UN,5.54,""
1149,LUVA RED PVC 32X25MM SOLD TIGRE,3,UN,3.95,""
676,LUVA RED PVC 40X32MM SOLD TIGRE,3,UN,8.00,""
1937,LUVA RED PVC 60X50MM SOLD TIGRE,3,UN,18.58,""
3712,LUVA RED SOLD 40X32 KRONA,3,UN,7.03,""
193,LUVA RED SOLD PVC 25X20 KRONA,3,UN,3.00,""
938,LUVA ROSC PVC 1/2 BCA KRONA,3,UN,2.50,""
479,LUVA ROSC PVC 3/4 BCA KRONA,3,UN,3.50,""
39,LUVA SOLD 20MM TIGRE,3,UN,1.50,""
271,LUVA SOLD 25MM FORTLEV,3,UN,0.80,""
2960,LUVA SOLD PVC 20MM FORTLEV,3,UN,0.99,""
8,LUVA SOLD PVC 20MM KRONA,3,UN,1.50,""
902,LUVA SOLD PVC 25MM CORR TIGRE,3,UN,14.99,""
2961,LUVA SOLD PVC 25MM FORTLEV,3,UN,0.99,""
11,LUVA SOLD PVC 25MM KRONA,3,UN,1.50,""
433,LUVA SOLD PVC 25MM TIGRE,3,UN,1.50,""
72,LUVA SOLD PVC 32MM KRONA,3,UN,3.00,""
3184,LUVA SOLD PVC 32MM TIGRE,3,UN,2.75,""
1746,LUVA SOLD PVC 40MM CORR TIGRE,3,UN,31.31,""
606,LUVA SOLD PVC 40MM KRONA,3,UN,6.47,""
553,LUVA SOLD PVC 50MM KRONA,3,UN,4.51,""
1847,LUVA SOLD PVC 50MM TIGRE,3,UN,5.50,""
4746,LUVA SOLD PVC 60MM KRONA,3,UN,18.51,""
2107,LUVA SOLD PVC 60MM TIGRE,3,UN,20.00,""
4745,LUVA SR (MARROM) PVC 40X11/4 KRONA,3,UN,16.58,""
814,LUVA SR PVC 50X1.1/2 PLASTUBOS ,3,UN,21.20,""
629,LUVA SR(MARROM) PVC 20X1/2 KRONA,3,UN,2.00,""
222,LUVA SR(MARROM) PVC 25X1/2 KRONA,3,UN,2.50,""
1275,LUVA SR(MARROM) PVC 25X1/2 TIGRE,3,UN,2.28,""
1123,LUVA SR(MARROM) PVC 25X3/4 KRONA,3,UN,2.82,""
2980,LUVA SR(MARROM) PVC 32X1 KRONA,3,UN,6.75,""
1328,LUVA SR(MARROM) PVC 50X11/2 KRONA,3,UN,25.40,""
3566,LUVA SRM PVC 20X1/2 TIGRE,3,UN,7.00,""
353,LUVA SRM(AZUL) 25X1/2 PVC TIGRE,3,UN,6.50,""
197,LUVA SRM(AZUL) PVC 20X1/2 KRONA,3,UN,6.04,""
913,LUVA SRM(AZUL) PVC 25X1/2 KRONA,3,UN,8.81,""
196,LUVA SRM(AZUL) PVC 25X3/4 KRONA,3,UN,9.59,""
1935,LUVA SRM(AZUL) PVC 25X3/4 TIGRE,3,UN,8.00,""
3010,LUVA TATEX BCA PIGMENT ASATIGRE,12,PAR,5.00,""
48,LUVA TATEX PRETA PIGMENTADA 1 LADO KALIPSO ,19,UN,4.99,""
2493,"LUVA TRICOT 9,5CM 3FIOS CRU PLASTCOR ",12,PAR,5.00,""
4623,LUVA TRICOTADA PIGM 4F PTA 09-G KALIPSO,12,PAR,5.00,""
4205,MALETA JG SOQUETE 1/2 17PC TRAMONTINA ,4,UN,343.93,""
856,"MALHA POP LEVE 20X20 3,4 2X3MT ",18,UN,41.54,""
4468,MANDRIL 1/2 CHAVE 13MM BLACK&DECK,18,UN,81.99,""
1308,MANDRIL 1/2 FURAD CHAV DIMAX,4,UN,39.88,""
4762,MANDRIL 1/2 ROSC APERT RAP VONDER,1,UN,48.16,""
3235,MANDRIL 13MM ADAPTADOR SDS PLUS WORKER,1,UN,46.00,""
2885,MANDRIL 3/8 CHABE ROSC 3/8 VONDER,4,UN,28.75,""
1423,MANDRIL 3/8 CHAVE CM 002 FURAD DISMA,4,UN,29.00,""
1307,MANDRIL 3/8 FURAD CHAVE DIMAX,4,UN,27.88,""
3924,"MANDRIL APERTO RAPIDO 3/8"" 2929 LOTUS ",17,UN,42.00,""
2467,MANG 3/4X2MM CRISTAL PLASTMAR 1MT,15,MT,3.50,""
3580,"MANG CRISTAL 1/4X1,5MM PLASTMAR",1,MT,1.80,""
3581,"MANG CRISTAL 3/4X1,50 PLASTMAR 1MT",1,MT,5.00,""
3514,"MANG CRISTAL FLEX 5/16X1,50 PLASTMAN 1MT",19,MT,2.50,""
4624,"MANG CRISTAL NIVEL 5/16X1,5MM 50M QUALITY",1,MT,2.22,""
1478,MANG DUCHA PP ECO BR CIVIT ,17,UN,21.14,""
3739,MANG DUTO FLEX AZUL REFORC DUPLA 3/4X2MM PLASTMAN 1MT,1,MT,6.50,""
2648,"MANG ENTRADA P/ MAQUINA DE LAVAR  1,40M QUALITY",1,UN,16.00,""
2649,"MANG GAS 1,25MT CRISTAL VINIGAS",1,UN,14.00,""
2516,"MANG GAS GLP 1,20M RENATA PLAST",1,UN,15.00,""
3509,"MANG JARDIM 1/2"" FLEX TRAMONTINA 1MT",15,MT,4.65,""
3000,MANG JARDIM TRANC 1/2 10MT VERDE PLASTMAN,15,RL,29.90,""
3001,MANG JARDIM TRANC 1/2 15MT PLASTMAN,15,RL,45.74,""
3002,MANG JARDIM TRANC 1/2 20MT AZUL PLASTMAN,15,RL,59.72,""
891,"MANG P/ GAS GLP 1,20M PLASTMAN ",1,UN,16.50,""
416,"MANG PVC 1,20M MAQ LAV ENT NOVE54",3,UN,12.00,""
415,"MANG PVC 1,30M MAQ LAV SAID NOVE54",3,UN,11.00,""
1138,"MANG PVC 1,40M MAQ LAV ENTRADA NOVE54",17,UN,16.00,""
1306,"MANG PVC 1,40M MAQ LAV SAID QUALITY",1,UN,20.13,""
3300,"MANG PVC 1,5M0M MAQ LAV SAID GRAANPLAST",1,UN,10.00,""
539,MANG PVC 1/2  10 M JARDIM ECOL AZ PLASTMAR ,1,UN,27.36,""
1395,MANG PVC 1/2 10M JARD SUPERFLEX VERDE  PLASTMAR,15,UN,39.80,""
616,MANG PVC 1/2 15M JARD ECOL AZ PLASTMAR,15,UN,40.00,""
4503,"MANG PVC 1/2X1,50MM DC AZ PLASTMAN 1MT",15,MT,3.00,""
228,"MANG PVC 1/2X1,5MM CRIST PLASTMAR 1MT",15,MT,3.50,""
2839,MANG PVC 1/2X2MM ECOFLEX AZUL PLASTMAR 1MT,1,MT,4.50,""
1727,"MANG PVC 1/4X1,0MM 50M TRANSP QUALITY",15,MT,1.50,""
840,MANG PVC 1/4X1MM CRIST PLASTMAR,1,MT,1.50,""
2332,MANG PVC 1/4X1MM CRIST VOX 1MT,15,MT,1.30,""
2046,"MANG PVC 1X2,0MM ECOFLEX AZUL PLASTMAR",1,MT,7.32,""
406,MANG PVC 1X2MM 50M CRIST PLASTMAR,1,MT,9.50,""
4538,MANG PVC 3/4 50MT PT200PLUS TRANC VDE PLASTMAN 1MT,15,MT,10.26,""
367,"MANG PVC 3/4X2,0MM CRISTAL PLASTMAR 1MT",15,MT,6.00,""
1711,MANG PVC 3/4X2MM ECOFLEX AZUL PLASTMAR,15,MT,6.50,""
522,MANG PVC 3/8 USO REF AM PLASTMAR,1,MT,9.42,""
2667,"MANG SAIDA MAQ LAVAR 1,40M PLASBOH",1,UN,10.00,""
2937,"MANG TRANÇ GAS 3/8X3,9MM 1,0MT SUNFLEX",1,UN,16.28,""
2695,"MANGUEIRA CRISTAL P/ NIVEL 1/4X1,0MM 1MT PERFILNOR",1,MT,1.50,""
1273,"MANGUEIRA GAS GLP 1,20M PASBOHN",1,UN,13.44,""
3701,MANGUEIRA JARDIM QUALITRANCE VERDE 10M QUALITY,1,UN,30.00,""
1084,MANGUEIRA PISCINA 38MM AZUL TRANSPARENTE FORTFLEX,15,MT,16.74,""
342,"MANGUEIRA PVC 1,20M GAS COZINHA PLASTMAR",1,UN,15.50,""
957,MANGUEIRA PVC 1/2 10M JARDIM QUALITRANCE AZUL QUALITY,15,UN,30.00,""
958,MANGUEIRA PVC 1/2 15M JARDIM QUALITRANCE AZUL QUALITY,15,UN,39.90,""
959,MANGUEIRA PVC 1/2 20M JARDIM QUALITRANCE AZUL QUALITY,15,UN,60.00,""
4062,MANGUEIRA PVC 1/2 30MJARDIM QUALITRANCE AZUL QUALITY,15,UN,69.90,""
1603,MANTA ASFFALT 3MMX1MX10M POLIEST II SIKA,6,RL,538.11,""
3532,"MANTA LIQUIDA BCA 4,5KG QUARTZOLIT ",6,GL,118.00,""
3531,MANTA LIQUIDA BCA BD 18KG QUARTZOLIT,6,BD,391.00,""
2865,MANTA TELHADO 18KG BRASILIT,6,BD,419.85,""
4829,MAO FRABCESA PTA 19X12CM 5220 FERTAK ,1,UN,4.68,""
3684,MAO FRANCESA BCA 19X12CM 5220 FERTAK,1,UN,4.68,""
3685,MAO FRANCESA BCA 23X14CM 5225 FERTAK,1,UN,5.22,""
3686,MAO FRANCESA BCA 29X16CM 5230 FERTAK,1,UN,6.84,""
4831,"MAO FRANCESA BR 48,5X26CM 5250 FERTAK",1,UN,17.79,""
4830,MAO FRANCESA PTA 23X14CM 522314 FERTAK,1,UN,5.22,""
2208,MARRETA 1KG COM CABO MONFORT,4,UN,46.00,""
1904,"MARRETA AÇO 1,50KG OITAV CB MAD 40508 TRAMONTINA ",4,UN,78.50,""
1633,"MARRETA AÇO 1,5KG SEXT CB MOMFORT",4,UN,56.00,""
3972,MARRETA AÇO 1KG OITAVADA CB MAD TRAMONTINA,4,UN,60.70,""
1905,MARRETA AÇO 2KG OITAV CB MAD TRAMONTINA ,4,UN,86.90,""
1634,MARRETA AÇO 2KG SEXT CB MOMFORT,4,UN,77.00,""
4081,"MARRETA OITAV 0,5KG C/CABO 8001 TRAMONTINA",4,UN,48.59,""
3497,MARTELETE 800W 220V VVR SDS PLUS D25133K DEWALT,32,UN,1150.00,""
93,MARTELO ACO 20MM UNHA COM CABO MADEIRA TRAMONTINA ,4,UN,43.42,""
1674,MARTELO AÇO 18MM UNHA CB MAD TRAMONTINA,4,UN,37.72,""
877,MARTELO AÇO 23MM POLIDO MAX FERRAMENTAS,13,UN,31.00,""
1672,MARTELO AÇO 23MM UNHA CB MAD TRAMONTINA,4,UN,46.72,""
1671,MARTELO AÇO 25MM UNHA CB MAD TRAMONTINA,4,UN,51.12,""
3425,MARTELO AÇO 27MM UNHA CB MAD TRAMONTINA,4,UN,47.50,""
1414,MARTELO BORR 40MM PT CABO PLAST ROMA,4,UN,11.98,""
173,MARTELO BORR 60MM PT CABO PLAST ROMA,4,UN,16.35,""
482,MARTELO BORR 80MM PT CABO PLAST ROMA ,4,UN,22.85,""
2209,MARTELO BORRACHA 40MM BRANCO THOMPSON,4,UN,17.83,""
4626,MARTELO CB MAD 23MM 6013 FERTAK,4,UN,34.86,""
1413,MARTELO DE BORRACHA PTO 40MM BOMCORTE,4,UN,10.00,""
4758,MARTELO FIBERGLASS 23MM FERTAK,4,UN,31.13,""
4749,MARTELO FIBERGLASS 25MM FERTAK,4,UN,37.79,""
4756,MARTELO FIRBEGLASS 27MM FERTAK,4,UN,38.31,""
1194,MASCARA CIRURGICA TRIPLA BRANCA WK FLEX,12,UN,2.00,""
1195,MASCARA PFF1 SEM VALVULA KALA,12,UN,2.99,""
3588,MASCARA RESPIRAT C/ VALVULA LEDAN ,12,UN,3.50,""
3587,MASCARA RESPIRAT PFF1 S/ VALV AZUL LEDAN ,12,UN,2.50,""
3260,MASSA ACRILICA 25KG NORCOLA ,10,BD,132.50,""
3561,MASSA ACRILICA 4KG NORCOLA ,10,GL,31.74,""
3270,MASSA ACRILICA 5KG NORCOLA ,1,GL,36.50,""
2407,MASSA ACRILICA BD 25KG DELANIL IQUINE,10,BD,185.50,""
1115,"MASSA ACRILICA GL3,6L DELANIL IQUINE",10,GL,45.82,""
4310,"MASSA ACRILICA GP5,7KG BR CORAL ",10,GL,66.82,""
2553,MASSA ASFALTICA 20KG VEDACIT ,6,BD,401.37,""
1587,"MASSA ASFALTICA 3,9KG VEDACIT",6,GL,103.65,""
3832,MASSA CALAFETAR 350G PULVITEC,1,UN,16.00,""
4866,MASSA CORR 20KG MEGAÓ ,1,LT,47.11,""
674,"MASSA CORRIDA 1,5KG CORALAR CORAL",10,UN,12.75,""
2247,MASSA CORRIDA 20KG HIDRACOR ,10,UN,61.81,""
2248,"MASSA CORRIDA 5,5KG HIDRACOR",10,UN,26.30,""
2295,"MASSA CORRIDA 5,7KG BR CORAL",10,GL,28.50,""
823,MASSA CORRIDA BALDE 25KG LUX TINTAS LUX,10,BD,60.86,""
2445,MASSA CORRIDA BD 25KG CORAL ,10,BD,79.99,""
690,MASSA CORRIDA BD 25KG DIATEX IQUINE,10,BD,88.15,""
2710,MASSA CORRIDA EUROCOR 20KG NORCOLA,10,BD,51.00,""
3560,MASSA CORRIDA EUROCOR 25KG NORCOLA ,10,LT,61.59,""
4339,MASSA CORRIDA ULTRAMASSA 4KG NORCOLA,10,GL,23.00,""
3559,MASSA CORRIDA ULTRAMASSA 5KG NORCOLA ,10,GL,25.00,""
4410,MASSA EPOXI 100G POLYFORT PULVITEC,1,UN,9.37,""
4411,MASSA EPOXI 50G POLYFORT PULVITEC,1,UN,5.15,""
5,MASSA EPX 100G DUREPOX CZ HENKEL,6,UN,12.52,""
4,MASSA EPX 50G DUREPOX CZ HENKEL,6,UN,7.50,""
2383,"MASSA MAD GL 3,6L B AG IQUINE",10,GL,95.39,""
2384,"MASSA MAD LT 0,9L AG IQUINE",10,UN,28.94,""
1631,"MASSA MADEIRA LT 0,9L OLEO CORAL ",10,LT,27.40,""
4690,"MASSA P/ MADEIRA 1,5KG NORCOLA",10,UN,15.11,""
4689,"MASSA P/ MADEIRA 5,4KG NORCOLA",10,GL,41.65,""
3736,"MASSA PLAST 0,4KG PTA MASSAFIX",1,UN,17.00,""
429,MASSA PLAST 1KG SERIE ESP BRANCA ANJO,10,UN,29.62,""
131,MASSA PLAST 400G SERIE ESP BRANCA ANJO,6,UN,16.04,""
419,MASSA PLAST 400G SERIE ESP CINZA ANJO,6,UN,17.00,""
889,MASSA PLAST BRANCA 400G ROYAL FIX,6,UN,16.50,""
888,MASSA PLASTICA BRANCA 1KG ROYAL FIX,6,UN,28.70,""
2140,MASSA PLASTICA CINZA 1KG ROYAL FIX,6,UN,28.70,""
2139,MASSA PLASTICA CINZA 400G ROYAL FIX,6,UN,16.50,""
4227,MASSA PLASTICA PRETA 1KG MASSAFIX,3,UN,26.50,""
884,MASSEIRA PLASTICA 22L 60X37X14 PLASFIL,4,UN,14.90,""
3771,MATA CUPIM INCOLOR 500ML JIMO ,53,UN,48.75,""
3772,MATA CUPIM INCOLOR 900ML JIMO ,53,UN,66.00,""
1906,MAÇANETA ALAV 58MM POPLINE CR SOPRANO ,17,UN,24.70,""
3804,MAÇARICO PORTATIL A GAS AUTO MPK 1300 KALA ,1,UN,27.00,""
3838,MAÇARICO PORTATIL A GAS AUTO MPK3760 KALA ,1,UN,36.00,""
4613,MAÇARICO PORTATIL GAS C/ REGULAGEM 3300 FERTAK,1,UN,37.49,""
4594,MECAN SAID CX ACOP UNIV ACION SUP HERC,17,UN,46.41,""
3491,MECAN SAIDA CX ACOP TORRE ACION SUP ATLAS,17,UN,48.44,""
3629,MECAN SAIDA CX ACOP UNIV ATLAS ,17,UN,47.80,""
1267,MECANISMO ENTRADA CAIXA ACOP UNIV MOD2 ASTRA,17,UN,48.01,""
1303,MECANISMO ENTRADA CX ACOP PLAST UNIV ALT/BX PRESS CENSI,17,UN,66.00,""
963,MECANISMO ENTRADA EGAFLUSH AJUST UNIVERSAL EGAPLAST,17,UN,50.48,""
298,MECANISMO ENTRADA UNIV CAIXA ACOPLADA BLUKIT,17,UN,55.77,""
1304,MECANISMO SAIDA CONV ADAPT CX ACOP SIMP CENSI,17,UN,62.00,""
807,MECANISMO SAIDA MOD ASTRA C/ CASTELO BLUKIT,17,UN,57.06,""
1155,MECANISMO SAIDA UNIV CX ACOP SIMP CENSI,17,UN,43.09,""
3584,MECANISMO UNIV KIT COMP ASTRA,17,UN,99.90,""
1174,"MINI ARCO DE SERRA AÇO 12"" LAMINA DIMAX",4,UN,10.00,""
3210,MINI ARCO DE SERRA AÇO LAMINA MAX,4,UN,11.53,""
400,"MINI POSTE AÇO 1,50M MONOF METALVI",2,UN,58.26,""
1972,MISTURADOR DE AREIA E CASCALHO 60X400MM SDS PLUS MTX,1,UN,29.99,""
2186,MISTURADOR DE TINTAS 80X600MM FERTAK,4,UN,38.00,""
2185,MISTURADOR SDS 100X600MM FERTAK,4,UN,39.99,""
4531,MISTURADOR SDS 80X40X10MM 7325 FERTAK,1,UN,27.74,""
932,MODULO CEGO ZEFFIA 1M BR PIAL,2,UN,5.51,""
3692,MODULO INT INTERMEDIARIO ZEFFIA LEGRAND ,2,UN,35.00,""
1049,MODULO INT SIMP 10A 250V ZEFFIA LEGRAND,2,UN,8.76,""
1094,MODULO INTER SIMPLES BIPOLAR 25A ZEFFIA BRANCO PIAL,2,UN,44.90,""
933,MODULO INTERRUPTOR 1M PARALELO 10A ZEFFIA BR 680151 PIAL,2,UN,12.94,""
1050,MODULO TOMADA 10A 250V ZEFFIA LEGRAND ,2,UN,11.24,""
980,MODULO TOMADA 20A 250V ZEFFIA LEGRAND,2,UN,15.01,""
4232,MOP AGUA ZIGZAP SECA RAPIDO MOP2 BIANCHINI,56,UN,62.00,""
1408,MULTIMETRO DIG 1000V 10A BAT 9V FOXLUX,2,UN,40.92,""
2496,MULTIMETRO DIG 1000V 10A BAT9V DIMAX,1,UN,44.10,""
3239,NEOPH+PO BARRILHA 2KG NEOCLOR ,26,SC,25.50,""
1657,NEUTRALIZADOR DE FERRUGEM 1L VEDACIT ,6,UN,63.01,""
1658,NEUTRALIZADOR DE FERRUGEM 500ML VEDACIT,6,UN,35.57,""
4742,"NEUTRALIZADOR FERRUGEM 3,6L VEDACIT",1,UN,202.31,""
302,NIPEL ROSC PVC 1/2 KRONA,3,UN,1.50,""
2301,NIPEL ROSC PVC 1/2 PLASTLIT,3,UN,1.20,""
1322,NIPEL ROSC PVC 3/4 KRONA,3,UN,1.82,""
3750,"NIVEL ALU 10"" NOVE54",4,UN,24.00,""
3749,"NIVEL ALU 12"" NOVE54 ",4,UN,25.50,""
895,"NIVEL ALUMINIO 10"" 2 BOLHAS 25VM THOMPSON",4,UN,26.15,""
1870,"NIVEL ALUMINIO 12"" MAX ",4,UN,30.00,""
1866,"NIVEL ALUMINIO 20"" NOVE54",4,UN,35.00,""
2054,"NIVEL ALUMINIO 40"" MAX FERRAM",4,UN,102.00,""
1872,"NIVEL ALUMINO 48"" MAX FERR",1,UN,116.00,""
2505,"NIVEL DE MADEIRA 12"" VOX",4,UN,19.30,""
3745,NIVEL MAD 25CM DIMAX ,4,UN,22.00,""
3746,NIVEL MAD 30CM DIMAX,4,UN,25.00,""
4832,NUMERAL 0 AÇO ESCOVADO 125MM ACM,1,UN,18.58,""
4833,NUMERAL 3 AÇO ESCOVADO 125MM ACM,1,UN,18.58,""
4834,NUMERAL 6 AÇO ESCOVADO 125MM ACM,1,UN,18.58,""
4835,NUMERAL 7 AÇO ESCOVADO 125MM ACM,1,UN,18.58,""
4836,NUMERAL 8 AÇO AÇO ESCOVADO 125MM AMC,1,UN,18.58,""
227,OBTURADOR CAIXA ACOPLADA CENSI,3,UN,28.35,""
2367,OBTURADOR CX ACOP ASTRA,17,UN,11.81,""
584,OBTURADOR CX ACOP BLUKIT,3,UN,17.54,""
2149,OBTURADOR DE VEDAÇÃO C/ CORRENTE EGAPLAST,17,UN,17.57,""
613,OCULOS POLICARBONATO INC WORKER,12,UN,11.00,""
1122,OCULOS PROTEÇAO FUME LEOPARDO KALIPSO,1,UN,7.00,""
1926,OCULOS PROTEÇAO POLICARBONATO CINZA JAGUAR,12,UN,9.95,""
752,OCULOS PROTEÇAO SS1 INCOLOR SUPERSAFETY,12,UN,7.44,""
753,OCULOS PROTEÇAO SS2 INCOLOR SUPERSAFETY ,12,UN,7.44,""
1925,OCULOS PROTEÇÃO POLICARBONATO INCOLOR JAGUAR,12,UN,9.95,""
3319,OCULOS SKY FUME DELTAPLUS ,12,UN,6.50,""
3318,OCULOS SKY INCOLOR DELTAPLUS ,12,UN,6.50,""
3937,OCULOS SUMMER FUME DELTAPLUS ,12,UN,5.22,""
3444,OCULOS SUMMER INCOLOR DELTAPLUS ,12,UN,6.50,""
2509,OLEO MAQUINA 100ML SINGER,16,UN,10.73,""
1257,OLEO PARA MAQUINA WHITE LUB 100ML ORBI QUIMICA,16,UN,7.33,""
1689,OLHAL PRA POSTE 16MM GALVANIZADO,1,UN,28.00,""
4323,OLHO MAGICO CROMADO 200G 16MM FERTAK,18,UN,16.50,""
4073,"ORGANIZ FIOS CABO ESPIRAL 12MMX1,5M DIMAX",2,UN,17.00,""
3381,ORING DE BORRACHA NITRIL 15/16X1/8 WURTH,17,UN,3.00,""
2126,PA DE BICO 71CM C/CABO TRAMONTINA,19,UN,49.90,""
3949,PA PLASTICA,15,UN,9.90,""
723,PA QUADRADA 71CM C/CABO TRAMONTINA,4,UN,36.00,""
3678,PAINEL ABS LED 12W BIV EMB QD 6500K BR DILUX ,21,UN,19.90,""
4198,PAINEL ABS LED 12W BIV EMB RD 6500K BR DILUX,21,UN,19.90,""
4320,PAINEL ABS LED 12W BIV SOB QD 3000K BR DILUX,21,UN,27.25,""
4199,PAINEL ABS LED 12W BIV SOB RD 3000K BR DILUX,21,UN,19.90,""
3875,PAINEL ABS LED 18W BIV EMB QUAD 3000K BR DILUX ,21,UN,25.00,""
3931,PAINEL ABS LED 18W BIV EMB RED 3000K BR DILUX,21,UN,30.00,""
3874,PAINEL ABS LED 18W BIV SOB QD 3000K BR DILUX,21,UN,30.00,""
3873,PAINEL ABS LED 24W BIV EMB QUAD 3000K BR DILUX ,21,UN,42.00,""
4314,PAINEL ALU LED 12W BIV EMB QD 3000K BR DILUX,2,UN,19.90,""
4193,PAINEL ALU LED 12W BIV EMB RD 6500K BR DILIX,21,UN,19.90,""
1712,PAINEL ALU LED 12W BIV QD EMB 3000K DILUX,21,UN,33.67,""
4635,PAINEL ALU LED 12W BIV SOB QD 6500K BR DILUX,2,UN,22.59,""
4194,PAINEL ALU LED 12W BIV SOB RD 6500K BR DILUX,21,UN,19.90,""
2044,PAINEL ALU LED 12W RED EMB 3000K DILUX,21,UN,33.67,""
1713,PAINEL ALU LED 18W BIV QD EMB 3000K DILUX,21,UN,46.99,""
2045,PAINEL ALU LED 18W BIV RED EMB 3000K DILUX,21,UN,46.99,""
4377,PAINEL ALU LED 18WBIV SOB QUAD 3000K BR DILUX,21,UN,30.00,""
4501,PAINEL ALU LED 24W BIV DOB QUAD 3000K DILUX,21,UN,35.65,""
3179,PAINEL ALU LED 24W BIV QD SOB 3000K DILUX,21,UN,67.54,""
4502,PAINEL ALU LED 24W BIV SOB QUAD 6500K BR DILUX ,21,UN,37.95,""
2229,PAINEL LED 18W SOBREPOR QD 6500K GRANFEI,21,UN,39.00,""
3520,PAINEL LED ABS 12W BIV QUAD SOB 6500K BR DILUX,21,UN,23.00,""
2730,PAINEL LED ABS LED 24W BIV QD EMB 6500K BR DILUX,21,UN,40.00,""
2274,PAINEL LED QUAD EMB 18W 6500K BCA GLIGHT ,21,UN,20.00,""
3690,PAINEL LED QUAD EMB 18W 6500K BCA POP LIGHT,21,UN,19.90,""
315,PALHA AÇO NR 0 22GR WORKER,15,UN,3.00,""
3236,PALHA AÇO NR1 22GR WORKER,15,UN,3.00,""
2539,PALHA DE AÇO N0 VEGA,15,UN,2.75,""
794,PAPELEIRA INOX C/TAMPA CR BOGNAR ,11,UN,34.80,""
344,PAPELEIRA POLICARBONATO MONACO BRANCO DUDA,1,UN,20.88,""
2133,PARABOLT 1/4X2 CBA COM PARAFUSO ANCORA,8,UN,4.00,""
2545,PARABOLT C/ PARAFUSO CBA 3/8X21/2 ANCORA ,8,UN,10.00,""
3197,PARABOLT CBA 5/16X2.1/4 C56214 ANCORA,8,UN,6.50,""
4683,"PARAF AA CB CH PH PB ZNB DIN 7504P 3,9X38MM WURTH ",8,UN,0.32,""
4681,"PARAF AA CB CH PH PB ZNB DIN7504P 3,5X19MM WURTH",8,UN,0.16,""
4682,"PARAF AA CB CH PH PB ZNB DIN7504P 3,9X32MM WURTH",8,UN,0.32,""
4684,"PARAF AA CB CH PH PB ZNB DIN7504P 4,2X32MM WURTH",8,UN,0.36,""
3910,"PARAF AA CB CH PHIL BCO 4,8X50MM WURTH ",8,UN,0.85,""
3908,"PARAF AA CB CH PHIL ZINC BCO 4,8X38MM WURTH ",8,UN,0.55,""
3909,"PARAF AA CB CH PHIL ZINC BCO 4,8X45MM WURTH ",8,UN,0.70,""
3039,"PARAF AA CB CH PHIL ZINC BCO 5,5X38 WURTH",8,UN,0.80,""
3907,"PARAF AA CB CH PHIL ZINC BCO 5,5X45MM WURTH ",8,UN,0.80,""
4239,"PARAF AA CB PA PH ZNB DIN 7981 4,2X13MM WURTH",8,UN,0.18,""
4241,"PARAF AA CB PA PH ZNB DIN 7981 4,2X22 WURTH",8,UN,0.21,""
4246,"PARAF AA CB PA PH ZNB DIN 7981 5,5X45MM WURTH",8,UN,0.87,""
4228,"PARAF AA CB PA PH ZNB DIN7891 3,5X13MM WURTH",8,UN,0.15,""
4229,"PARAF AA CB PA PH ZNB DIN7891 3,5X16MM WURTH",8,UN,0.12,""
4233,"PARAF AA CB PA PH ZNB DIN7981 3,5X19MM WURTH",8,UN,0.20,""
4234,"PARAF AA CB PA PH ZNB DIN7981 3,5X22MM WURTH",8,UN,0.20,""
4236,"PARAF AA CB PA PH ZNB DIN7981 3,5X25MM WURTH",8,UN,0.20,""
4235,"PARAF AA CB PA PH ZNB DIN7981 3,5X6,5MM WURTH",8,UN,0.10,""
4240,"PARAF AA CB PA PH ZNB DIN7981 4,2X16MM WURTH",8,UN,0.21,""
4244,"PARAF AA CB PA PH ZNB DIN7981 5,5X25 WURTH",8,UN,0.42,""
4245,"PARAF AA CB PA PH ZNB DIN7981 5,5X38 WURTH",8,UN,0.70,""
4243,"PARAF AA CB PH ZNB DIN7981 4,2X9,5 WURTH",8,UN,0.21,""
4242,"PARAF AA CB PHIL ZNB DIN7981 4,2X25 WURTH",8,UN,0.30,""
3906,"PARAF AA CB/CH PHIL ZINC BCO 5,5X50MM WURTH ",8,UN,1.00,""
3905,"PARAF AA CB/CH PHIL ZINC BCO 6,3X45 WURTH ",8,UN,1.00,""
3038,"PARAF AA CB/CH PHIL ZINC BCO 6,3X50MM WURTH",8,UN,1.20,""
3028,"PARAF AUTO BROC 4,2X13MM PHIL CB FRANG ZNB WURTH",8,UN,0.40,""
2304,PARAF AUTOBROCANTE 1/4X11/2,8,UN,1.75,""
2303,PARAF AUTOBROCANTE 1/4X21/2,8,UN,2.50,""
2305,PARAF AUTOBROCANTE 1/4X3,8,UN,2.75,""
231,PARAF AÇO SEXT 1/4X50MM  CISER,8,UN,1.20,""
3904,PARAF BACIA AÇO NIQ CART C/2 B12 WURTH ,8,UN,12.00,""
1955,PARAF BACIA B10 LATONADO LR METAIS,8,UN,3.00,""
3045,PARAF BACIA LATAO CART C/2 B10 WURTH,8,PAR,8.74,""
